"gene","s2_T","s2_TG","s2_TD","s2_res","share_T","share_TG","share_TD","share_res"
"ENSG00000069493",0.00028444941651306,0.00233741853019889,0.0033624209167097,0.0750067143120643,0.0035121112884197,0.0288602244515274,0.0415159806012555,0.926111683658797
"ENSG00000069509",0.0429230191235143,0.0648277941324764,0.0643539847255333,0.689704522664533,0.0498057030658905,0.0752228974315086,0.0746731129309326,0.800298286571668
"ENSG00000069535",0,1.73081418368211e-05,4.23825247585693e-05,0.00603579288792996,0,0.00283950267144456,0.00695310296212745,0.990207394366428
"ENSG00000069667",0.0273863982528578,0.0796180465016345,0.091892882743248,0.747998575941026,0.0289222903525095,0.0840832093712646,0.0970464466152277,0.789948053660998
"ENSG00000069696",0.000286239044572808,0.000232789609737175,0,0.0954226989895424,0.00298346769025635,0.00242636458039737,0,0.994590167729346
"ENSG00000069702",0.0942914837748797,0.129119077908478,0.116737713531352,0.814563611206711,0.0816580177996603,0.111819302656208,0.101096831949253,0.705425847594878
"ENSG00000069764",6.28889471878235e-12,2.63972645117056e-06,0,0.00218232303499606,2.87826173134217e-09,0.00120813337881525,0,0.998791863742923
"ENSG00000069812",0.000253192251940902,6.30227973859643e-05,0,0.0601655927627233,0.00418625469542358,0.0010420124607024,0,0.994771732843874
"ENSG00000069849",0.0247097781932559,0.0275084558503919,0.0285713604060195,0.47351670375771,0.0445778413003193,0.0496268145235839,0.0515443546256268,0.85425098955047
"ENSG00000069869",0.0408226539076737,0.0908131401214825,0.0753653239420306,0.81622953743709,0.0398958472284875,0.0887513872277872,0.0736542865908951,0.79769847895283
"ENSG00000069943",0.0586719706248179,0.0772214911524917,0.0649708657387707,0.756568434316822,0.061280512808541,0.080654740709582,0.0678594553359454,0.790205291145932
"ENSG00000069956",0.0229906801075985,0.0292941389780507,0.0341319761345906,0.418596562925253,0.0455248950087671,0.0580066616170796,0.0675862837765912,0.828882159597562
"ENSG00000069966",0.0416674894515142,0.0602453718899731,0.0483958584484043,0.685745581371667,0.0498382573878565,0.0720591614758422,0.057886022930767,0.820216558205534
"ENSG00000069974",0.00752659311216139,0.019124117461491,0.0242700872722442,0.354290811098509,0.0185744755234642,0.0471953839410234,0.0598948468812847,0.874335293654228
"ENSG00000069998",0.0471079348669109,0.0688977210777003,0.057150426799709,0.678686660833577,0.0553012104899185,0.0808807982425455,0.0670903488121136,0.796727642455422
"ENSG00000070010",0.0268776683137577,0.0419615460707467,0.0426191428632413,0.518890865677322,0.0426393296544965,0.066568728166315,0.0676119543155329,0.823179987863656
"ENSG00000070018",0.000802720237802808,0.00391565528713488,0.00543622783283062,0.227398363190166,0.00337912108389028,0.0164832935746343,0.0228842767650038,0.957253308576472
"ENSG00000070019",0,0,0,0.00223629889484463,0,0,0,1
"ENSG00000070031",3.11495701819738e-12,5.43587624459891e-06,0,0.00587413718549676,5.29793062155526e-10,0.000924535877798764,0,0.999075463592408
"ENSG00000070047",0.0302464351642736,0.044521989385265,0.04257183761234,0.585053019972077,0.0430619653314185,0.0633861264304832,0.0606096878987818,0.832942220339317
"ENSG00000070061",0.047754374896544,0.0659040813024487,0.0605990845891508,0.67596469766564,0.0561669322874808,0.0775139467326826,0.0712744055005624,0.795044715479274
"ENSG00000070081",0.0495069426927813,0.0991545651839025,0.101975577447577,0.849527279700111,0.0449995875767931,0.0901270467724211,0.0926912202299136,0.772182145420872
"ENSG00000070087",0.0126139658018352,0.0339100947377446,0.0295289642716169,0.64502410710017,0.0174932267903146,0.0470270006314841,0.0409511867244273,0.894528585853774
"ENSG00000070159",0,0.0681891523482418,0.125824680386027,0.641790155071478,0,0.0815851005057539,0.150543287926105,0.767871611568141
"ENSG00000070182",9.20912636299824e-06,3.46932589848911e-05,0,0.0160813926457872,0.000571098162558702,0.00215148057247353,0,0.997277421264968
"ENSG00000070190",0.0388391403603247,0.0623591243658433,0.0592662107425209,0.678091426427831,0.0463166978760559,0.0743648983029143,0.0706765173418748,0.808641886479155
"ENSG00000070193",0,0,0,0.000373128483805072,0,0,0,1
"ENSG00000070214",0.0100150360449743,0.0273534462778673,0.0290554160095703,0.591700958061414,0.0152175319738741,0.0415627004695578,0.0441487898949426,0.899070977661625
"ENSG00000070269",0.0395779967760885,0.0670499508311237,0.0569337007082184,0.730457925759765,0.0442697206233201,0.0749983029180122,0.0636828346483494,0.817049141810318
"ENSG00000070366",0.0304905235816088,0.06424771422506,0.05833178044746,0.705999920597702,0.0354924811155192,0.0747875246466298,0.0679010844279127,0.821818909809938
"ENSG00000070367",0.0173631523853799,0.0302923103752133,0.0313405336911444,0.461272240458349,0.0321380218179837,0.0560690196197017,0.0580092101478848,0.85378374841443
"ENSG00000070371",0.000345235887114564,0.00249598031724454,0.00304456002626654,0.197071857168719,0.00170102440264106,0.0122980361735564,0.015000963379761,0.970999976044042
"ENSG00000070388",9.01886245084051e-06,6.24120377537767e-05,0,0.0267416502086186,0.000336360540373435,0.00232767124003661,0,0.99733596821959
"ENSG00000070404",0.0261260814054739,0.0512353356572576,0.0438473068546074,0.689138302564795,0.0322406087166038,0.0632264128612647,0.0541092956741714,0.85042368274796
"ENSG00000070413",0.0570322240593491,0.0800961132840962,0.0672584548978717,0.759747668931155,0.0591538072293287,0.0830756668387233,0.0697604510641385,0.78801007486781
"ENSG00000070423",0.0539488527725975,0.0691527634235338,0.0600989318746367,0.652750360798252,0.0645359101835134,0.0827234741775595,0.0718928961461937,0.780847719492733
"ENSG00000070476",0.0300900790211438,0.0542142301532657,0.0432764157051569,0.627689581413676,0.0398401456676108,0.0717812281265781,0.0572992415358567,0.831079384669954
"ENSG00000070495",0.0275588499677168,0.0392626735313547,0.0366200746762033,0.514076586999668,0.044628402254922,0.0635814045220896,0.0593020182325947,0.832488174990394
"ENSG00000070501",0.0296292767478882,0.051144673512467,0.0429986126830407,0.598861685441772,0.041001761007175,0.0707753246220439,0.0595025945409138,0.828720319829867
"ENSG00000070526",2.24223076721171e-10,0.00335557775995616,0.0065587481320356,0.162729756059311,1.29875912279e-09,0.0194363902757152,0.0379899968153404,0.942573611610185
"ENSG00000070540",0.0490453096066807,0.0705224595941898,0.0586198832278094,0.784627883185623,0.0509394663801186,0.0732460756869637,0.060883815289092,0.814930642643826
"ENSG00000070601",1.9674252227933e-06,5.89191757031813e-07,0,0.00237130788844019,0.000828785812459501,0.000248199404678139,0,0.998923014782862
"ENSG00000070610",0.0471242690830303,0.0660665699766292,0.0548163829893932,0.677747604545535,0.055718593144511,0.0781155104282937,0.0648135621171801,0.801352334310015
"ENSG00000070614",0.00735665381312408,0.025381983446434,0.0271616571971773,0.555720160571032,0.0119499827418702,0.0412299221689916,0.0441207841216909,0.902699310967447
"ENSG00000070718",0.0246884545111969,0.0320141567180678,0.0360664786796038,0.472569577479721,0.0436702032522164,0.0566282806480361,0.0637962353542912,0.835905280745456
"ENSG00000070731",0,0,0,0.005964631110756,0,0,0,1
"ENSG00000070748",0.00013555189161721,0.000100512154477768,0,0.0679189797676717,0.00198887542333045,0.00147475738923178,0,0.996536367187438
"ENSG00000070759",0.0197750336483115,0.0538273683710449,0.0420397885354218,0.743638763345664,0.0230134667346563,0.0626423384886074,0.0489243807215732,0.865419814055163
"ENSG00000070761",0.0516770512183649,0.0554690196991246,0.0491949444888301,0.611872918314154,0.0672690886613994,0.072205172627483,0.0640380788858881,0.79648765982523
"ENSG00000070770",0.0274445652501615,0.0408849304110021,0.0370454249496871,0.550059810642394,0.0418723084717913,0.0623783398429722,0.056520387436371,0.839228964248865
"ENSG00000070778",3.27735500663929e-05,0.000234144344301827,0.000233189702448703,0.0481004125136706,0.000674345665270373,0.00481773330346111,0.00479809067718973,0.989709830354079
"ENSG00000070785",0.0415391667452165,0.0537753051615606,0.0465484494653463,0.625228419620392,0.054151526063989,0.0701028707897841,0.0606817558455538,0.815063847300673
"ENSG00000070808",0,0,0,0.00106577072495534,0,0,0,1
"ENSG00000070814",0.0208411807490292,0.0257069712566613,0.0267091661739217,0.444476019564885,0.0402546624480928,0.0496529185635479,0.0515886542873211,0.858503764701038
"ENSG00000070882",0.0218489566833115,0.0408007428139265,0.0402463160354282,0.596929616078944,0.0312205722345381,0.058301298167613,0.0575090625685516,0.852969067029297
"ENSG00000070886",0,0,0,0.00570546731794759,0,0,0,1
"ENSG00000070915",5.1571537266113e-07,0,0,0.00420830767426449,0.000122531958440192,0,0,0.99987746804156
"ENSG00000070950",0.0531432699729,0.0628006365419134,0.0613798551966131,0.643413962966543,0.0647506120103735,0.0765173022436057,0.074786199477667,0.783945886268354
"ENSG00000070961",0.0552198385380377,0.0698216248414565,0.0589921439508589,0.705350513786011,0.0620877270315161,0.0785055896363606,0.0663292075383709,0.793077475793752
"ENSG00000070985",4.31378190634802e-14,1.75137426346582e-12,0,0.00252467908761241,1.70864563518106e-11,6.93701734534997e-10,0,0.999999999289212
"ENSG00000071051",0.0370989051279871,0.0515209217868104,0.053556540159227,0.692354787823818,0.044454787469892,0.0617363671618913,0.0641756030855229,0.829633242282694
"ENSG00000071054",0.00104347747360043,0.0155344753508528,0.0207550031732247,0.374106740763688,0.00253616139087727,0.0377563844061036,0.0504448242029074,0.909262630000112
"ENSG00000071073",0.0095430014145583,0.0329187521459442,0.0400806031430221,0.461245597059572,0.0175491224998995,0.0605360084167759,0.0737063093539643,0.84820855972936
"ENSG00000071127",0.0668952605357681,0.0894456048154096,0.0720039435431115,0.765312921018665,0.0673222363415099,0.0900165138585951,0.0724635268015469,0.770197722998348
"ENSG00000071189",0.0271580169645909,0.0404483901301815,0.0406433497454142,0.575374254481416,0.0397265404883719,0.0591675971883805,0.059452782629506,0.841653079693742
"ENSG00000071203",0,0,0,0.000475584949097205,0,0,0,1
"ENSG00000071205",0.0518420218366576,0.111371184522375,0.115548828168384,0.846611767543758,0.0460664907440051,0.0989637259347998,0.102675953497161,0.752293829824034
"ENSG00000071243",0.0493561795835382,0.071520064590463,0.0605826541460984,0.708184911254633,0.0554785848587329,0.0803917970548809,0.0680976515478235,0.796031966538563
"ENSG00000071246",0.00945057362600261,0.0362494849617074,0.0375943484246861,0.60194787311761,0.0137915798543686,0.0529002456690648,0.054862855831887,0.87844531864468
"ENSG00000071282",0,0.0255825740487914,0.0542447946329552,0.335916458789725,0,0.0615344651161343,0.130476488280942,0.807989046602924
"ENSG00000071462",0.0196042718304896,0.0255288730281294,0.025011472237028,0.492328689543437,0.0348536927870052,0.0453868169863396,0.0444669497055384,0.875292540521117
"ENSG00000071537",0.0238828796398945,0.0330294201109103,0.0355902641830666,0.498415311253476,0.0404165801082301,0.055895110806114,0.0602287825051541,0.843459526580502
"ENSG00000071539",0.126906251976216,0.123447030311913,0.105087041545702,0.816045397962148,0.108329320293942,0.105376470250665,0.0897040737164046,0.696590135738989
"ENSG00000071553",0.0296151298316865,0.0468099553266021,0.0453090376942582,0.594046787348628,0.041374573433878,0.065397043507972,0.0633001481997107,0.829928234858439
"ENSG00000071564",0.0403806185218115,0.0494191633802613,0.0463655790693089,0.621284719295596,0.0533112604695726,0.0652441192729725,0.0612127191972394,0.820231901060215
"ENSG00000071575",0.0543986053864353,0.0775285183785604,0.0735659157848645,0.708408416002664,0.0595234913523002,0.0848324706209033,0.0804965517210914,0.775147486305705
"ENSG00000071626",0.0286989557985253,0.0296984786278102,0.0299640507265983,0.410621906481793,0.0575148517558956,0.0595179701883756,0.0600501965174286,0.8229169815383
"ENSG00000071655",0.0528660987161466,0.0581702245980207,0.0485412971304208,0.62205046314446,0.0676358741786736,0.0744218712445912,0.0621028058607244,0.795839448716011
"ENSG00000071677",5.43658538953888e-09,0,0,0.00027944439293321,1.94546026344132e-05,0,0,0.999980545397365
"ENSG00000071794",0.0612809423215127,0.0791219996561485,0.0671178245199653,0.760566669926225,0.0633010408108245,0.0817302205144071,0.0693303331855033,0.785638405489265
"ENSG00000071859",0.00858924541147133,0.018446470439653,0.019032626926412,0.365665287791318,0.0208611703629951,0.044801952209168,0.0462255825449973,0.88811129488284
"ENSG00000071889",0.0508236897295386,0.071548392776794,0.0619570349902231,0.728032140272847,0.0557056640631535,0.0784211212033706,0.067908445763797,0.797964768969679
"ENSG00000071894",0.0489461760920506,0.0684748864100245,0.0662934375873526,0.681314547320168,0.0565832745601135,0.079159060166914,0.0766372386983698,0.787620426574603
"ENSG00000071909",0.0076751089952048,0.0214101390780689,0.0299521997083083,0.479862927775935,0.0142421667219373,0.0397293081414522,0.055580216802264,0.890448308334347
"ENSG00000071967",0.00260143573488638,0.052693675619995,0.0778816406060953,0.669638318802258,0.00324039225174635,0.0656361315812111,0.0970106858258819,0.834112790341161
"ENSG00000071991",3.74046087783758e-07,3.01433837857426e-13,0,0.000269813067445607,0.00138439647426126,1.11564846146476e-09,0,0.99861560241009
"ENSG00000071994",0.055895448715813,0.0835346257574815,0.0684586749538829,0.764712655482013,0.0574700472708363,0.085887831680935,0.0703871849334566,0.786254936114772
"ENSG00000072041",0,0.00012245684442224,0.000248337315304172,0.0248027728325137,0,0.00486450110387567,0.0098650030558134,0.985270495840311
"ENSG00000072042",0.0342419989990153,0.0375949648881802,0.0325377861175981,0.567192039243614,0.0509882256645503,0.0559809768589884,0.0484505586615043,0.844580238814957
"ENSG00000072062",0.0233451398298666,0.0283330279363594,0.0265296715598623,0.448844532594786,0.0442937762423567,0.05375751907367,0.0503359304942947,0.851612774189679
"ENSG00000072071",0.0133438902269245,0.0393119394910316,0.0347504615305218,0.688937474014041,0.0171881205517408,0.050637283700911,0.0447616933186435,0.887412902428705
"ENSG00000072080",0,0,2.29411560250917e-06,0.000400341512565613,0,0,0.00569774615561655,0.994302253844383
"ENSG00000072110",0.0779614095832822,0.13343521776624,0.136414209675564,0.996126940005461,0.0580096868439395,0.0992867527401954,0.101503367199762,0.741200193216103
"ENSG00000072121",0.0443030028875787,0.0748948901562416,0.0605034108154811,0.7714918676982,0.0465762415167848,0.0787378341179713,0.0636079112262882,0.811078013138956
"ENSG00000072134",0.00379425996596327,0.0305710070626836,0.0355927406837314,0.534757894419288,0.00627445045282957,0.0505543296528479,0.0588586153568386,0.884312604537484
"ENSG00000072135",0.0620781475116081,0.0874184676748177,0.070896446098916,0.817929434351639,0.0597869619241226,0.084192019379479,0.0682797939915798,0.787741224704819
"ENSG00000072163",0.029908946129942,0.125487011169731,0.150168001886217,0.812591853695769,0.0267484600852381,0.112226766363027,0.134299710430526,0.726725063121208
"ENSG00000072182",1.84111148810096e-05,4.82602941098668e-05,0,0.0287947808302009,0.000637913668668709,0.00167213672097667,0,0.997689949610355
"ENSG00000072195",0,5.41915815486637e-05,0,0.0137320321113567,0,0.00393085030069197,0,0.996069149699308
"ENSG00000072201",5.23221145958668e-07,1.09806134538696e-06,0,0.000485589849207435,0.00107391049160624,0.00225376900063491,0,0.996672320507759
"ENSG00000072210",0.0540757018046576,0.0708245415154993,0.0532367482544508,0.672577487452913,0.0635650422530403,0.0832530105711392,0.0625788670192935,0.790603080156527
"ENSG00000072274",0.0140067788887876,0.0149200405929908,0.0179108813556234,0.29527050129163,0.0409425404056951,0.0436120516846405,0.0523544341940916,0.863090973715573
"ENSG00000072310",0.0375564417359715,0.0517499911853709,0.0455516556841979,0.587649304833055,0.0519807023111983,0.0716255524238715,0.0630466291388467,0.813347116126083
"ENSG00000072315",2.13375735261014e-07,0,0,0.000248988597914757,0.000856236137040715,0,0,0.999143763862959
"ENSG00000072364",0.0139231806571425,0.0221479485804185,0.0249612813429215,0.477900575934053,0.0258347160139305,0.0410959231196014,0.0463161134454855,0.886753247420983
"ENSG00000072401",0.0549011013759848,0.068400946786889,0.0571087221505623,0.737654214845824,0.0598008880236958,0.0745055610360994,0.0622055334575857,0.803488017482619
"ENSG00000072415",0.0719537564962263,0.091671969920212,0.0726495572138596,0.793850578644718,0.0698494806618267,0.088991038160867,0.070524932801332,0.770634548375974
"ENSG00000072422",0,0.000694943078614198,0.00177987035864684,0.071674155906841,0,0.00937225540370206,0.0240039797503729,0.966623764845925
"ENSG00000072501",0.0160783726948904,0.0231949317033274,0.025458081661447,0.301495717392477,0.0439027383373101,0.0633348309960859,0.069514466355639,0.823247964310965
"ENSG00000072506",0.0230367485292734,0.0334858749274591,0.0355421640250879,0.446824578882119,0.0427485676414618,0.0621386819216699,0.0659544727425267,0.829158277694342
"ENSG00000072518",0.0222743292626497,0.0356025829259923,0.0337667099856456,0.491782256671187,0.0381785074510712,0.061023317985903,0.0578766064550747,0.842921568107951
"ENSG00000072571",0.154275460460382,0.150113068596644,0.125806140198429,1.01672303409112,0.106623521229687,0.103746791023047,0.0869476818947289,0.702682005852538
"ENSG00000072609",0.0386340700455259,0.0676867869124286,0.0551548787488377,0.689811445322025,0.0453831220609184,0.079511107909115,0.0647899791961869,0.81031579083378
"ENSG00000072657",0,0,0,0.000415904177161428,0,0,0,1
"ENSG00000072682",0.0307276728272834,0.0902473581783492,0.0952182843495454,0.848762483234078,0.0288534724802553,0.0847428205920843,0.0894105506310034,0.796993156296657
"ENSG00000072694",1.80276432912534e-06,3.33840164444611e-06,0,0.00637068110893339,0.000282750091109095,0.000523603309581715,0,0.999193646599309
"ENSG00000072736",0.00194885635058569,0.00995012796506715,0.0126333430856733,0.227734486391562,0.00772537743385345,0.0394428732636875,0.0500792906356889,0.90275245866677
"ENSG00000072756",0.0302131556117462,0.0461908190794648,0.0439491649885868,0.603980426959428,0.0417116602119238,0.0637700932372659,0.0606753117800447,0.833842934770766
"ENSG00000072778",0.0166428130137222,0.0192832326162882,0.0204267116318865,0.39297619540252,0.0370392624713679,0.0429156245150531,0.0454604839300046,0.874584629083574
"ENSG00000072786",0.0129190509672254,0.0154591866839041,0.0154363096372118,0.348627832591808,0.0329196122273309,0.0393922457829994,0.0393339517559904,0.888354190233679
"ENSG00000072803",0.0437471852532806,0.0649465097120236,0.0613119097551007,0.68012733903353,0.0514592283179923,0.0763957098583182,0.0721203785896891,0.800024683234
"ENSG00000072818",0.0134667790080973,0.0135955227575826,0.0102158779453603,0.363229165348458,0.0336242997143953,0.033945751370834,0.0255073423031548,0.906922606611616
"ENSG00000072832",0,0.0029107910727436,0.00453479705173796,0.137355023555657,0,0.0201020633750738,0.0313175269021324,0.948580409722794
"ENSG00000072840",0,0.0516792754677817,0.101033932438742,0.503205076427474,0,0.0787891978346898,0.154034328439753,0.767176473725557
"ENSG00000072849",0.0234912621438179,0.0389468235163639,0.0363034128726379,0.521813059877499,0.037855272877208,0.0627613204810459,0.0585015650608333,0.840881841580913
"ENSG00000072858",0.0492236007080988,0.0735875824087144,0.0610091894446927,0.753639455887582,0.0525074240136062,0.0784967847960547,0.0650792573646861,0.803916533825653
"ENSG00000072864",0.0139295469360463,0.0196332073023307,0.0225797491261362,0.369872581385812,0.0326973091673737,0.0460857091805496,0.0530022291097264,0.86821475254235
"ENSG00000072952",0,7.61711484094404e-13,0,0.0080522522304936,0,9.45960784906581e-11,0,0.999999999905404
"ENSG00000072954",9.68375268688946e-05,0.0113079086303996,0.0130044258888665,0.347174494405809,0.000260607598265944,0.0304316622373982,0.0349973022577631,0.934310427906573
"ENSG00000072958",0.0165989210149456,0.0145961211257412,0.0193572956600863,0.323792983995872,0.0443412006200055,0.0389910605953029,0.0517097303825845,0.864958008402107
"ENSG00000073008",0.02511951563585,0.0872801065666024,0.0991915900741897,0.781857337039125,0.0252851701813355,0.0878556887789671,0.0998457244137177,0.78701341662598
"ENSG00000073050",0.0602375593177495,0.0687264289396998,0.0656281886650927,0.68585383240518,0.0684170961984878,0.0780586523325569,0.0745397082499177,0.778984543219038
"ENSG00000073060",0.0592860693852939,0.0941177743057356,0.0881968168966411,0.812763323633171,0.0562292247009038,0.0892649746332973,0.0836493072758144,0.770856493389985
"ENSG00000073067",1.33509653692707e-07,1.69897813456922e-06,0,0.00398161293988442,3.35161247007994e-05,0.000426509705082578,0,0.999539974170217
"ENSG00000073111",0.0535658770184379,0.0513125297885827,0.0491216230432044,0.668295538281203,0.0651418773181038,0.062401564324595,0.0597371856871705,0.812719372670131
"ENSG00000073146",1.10730718755536e-12,3.7278775048386e-05,8.21742381839629e-05,0.00868140053178641,1.25818158631076e-10,0.00423581358933024,0.00933707597260656,0.986427110312245
"ENSG00000073150",0.0135897392748921,0.029419715599018,0.0277390512870105,0.517083155586392,0.0231184200498779,0.0500478581088484,0.0471887669414692,0.879644954899804
"ENSG00000073169",0.0511645266612235,0.0564679686156898,0.0557158557612726,0.677737128130078,0.0608315420114246,0.067137015219345,0.0662427983138754,0.805788644455355
"ENSG00000073282",0.000431222159012867,0.0500915287593423,0.0675952087754577,0.640713734528438,0.000568271149315712,0.0660113818923742,0.089077998837065,0.844342348121245
"ENSG00000073331",0.0100246031343847,0.0321341001576128,0.0344978336788936,0.668028468643542,0.0134615348218452,0.0431512651864116,0.046325403920856,0.897061796070887
"ENSG00000073350",0.027472076586665,0.0637150861037358,0.0597821099660658,0.726413607497315,0.0313113889136405,0.0726194772487107,0.0681368548649907,0.827932278972658
"ENSG00000073417",0.0284138696815554,0.0662350512498247,0.056968008897499,0.809330055965878,0.0295686131509696,0.0689268526036789,0.0592831964089916,0.84222133783636
"ENSG00000073464",0,0.000113363213591483,0.000245320152981561,0.0162512247445038,0,0.00682503556512048,0.0147695069317067,0.978405457503173
"ENSG00000073536",0.0597990870283618,0.0686241402832878,0.0597377993592913,0.75058134389023,0.0637012762006412,0.0731022082685635,0.0636359892049835,0.799560526325812
"ENSG00000073578",0.054582190858579,0.0732466988734989,0.0663572139960429,0.704970058001892,0.0607037944927838,0.0814615992093846,0.0737994319789445,0.784035174318887
"ENSG00000073584",0.0110808573654536,0.015328580899819,0.0153436155847779,0.354737048631095,0.0279473744643614,0.0386606898984268,0.038698609344246,0.894693326292966
"ENSG00000073598",0.000146420862289309,0.000337617656069367,1.12047592998133e-11,0.0656989712998875,0.00221236330391478,0.00510127383054027,1.69299633375501e-10,0.992686362696245
"ENSG00000073605",0.0384861532510032,0.068723180866163,0.0587168213752461,0.696565890803816,0.0446220384480913,0.0796797850615305,0.0680781018531033,0.807620074637275
"ENSG00000073614",0.0232115885060403,0.0473513694903971,0.0379722929003346,0.620407793485541,0.0318428012790892,0.0649589427532317,0.0520922631651027,0.851105992802576
"ENSG00000073670",6.68844299691073e-05,8.96733421291823e-05,0.000134358783947742,0.0380981383352445,0.00174227863015929,0.00233590908614754,0.0034999242447676,0.992421888038926
"ENSG00000073711",0.000327371500046631,0.000840389140463117,0.000975948373440985,0.10808004220681,0.00297006313449592,0.00762439248488242,0.00885424749776766,0.980551296882854
"ENSG00000073712",0.00172206189801727,0.00293851968401545,0.00280759445474153,0.289453589549382,0.00579971594408963,0.00989661259158449,0.00945567075286322,0.974848000711463
"ENSG00000073734",0,5.08125847244094e-11,1.04443479575832e-05,0.00139866775724912,0,3.60600002685051e-08,0.00741200614370417,0.992587957796295
"ENSG00000073737",0,0.00162439156325635,0.00297331160096058,0.135168539705723,0,0.0116222023995303,0.0212734601711188,0.967104337429351
"ENSG00000073754",0,2.99374847494253e-06,0,0.00188640686758338,0,0.00158449640033891,0,0.998415503599661
"ENSG00000073756",8.4213592965522e-09,0.0638146357042589,0.139384286030267,1.0182970776622,6.89429948411781e-09,0.0522430161832854,0.114109489624321,0.833647487298094
"ENSG00000073792",0.00026635455043392,0.00130149440509702,0.00101228754395449,0.141054326238407,0.00185439166448494,0.00906115691379733,0.00704766477806747,0.98203678664365
"ENSG00000073803",0.0395919094370628,0.0788813216939015,0.0781483992107462,0.728305834993863,0.042805420879894,0.085283792135292,0.0844913813672871,0.787419405617527
"ENSG00000073849",0.0131019484786427,0.0252455971101735,0.0234280466266731,0.401625625976023,0.0282734441868213,0.0544789183090584,0.0505567221383325,0.866690915365788
"ENSG00000073861",0.0391932568801436,0.075279456190323,0.07643442688504,0.779243674226358,0.0403991382651115,0.0775956223402304,0.0787861286798978,0.80321911071476
"ENSG00000073910",0.00589543325594446,0.053144996322315,0.069548427941734,0.716322494802152,0.0069775760968787,0.0629000855252469,0.0823144673705565,0.847807871007318
"ENSG00000073921",0.00276149033659421,0.00629151478255155,0.0091737272679355,0.171420125696822,0.014561223763446,0.0331748959414244,0.0483726825776196,0.90389119771751
"ENSG00000073969",0.0215234514874947,0.0314083558031645,0.0297525046803088,0.511719260789783,0.0362101650693778,0.0528401194785659,0.0500543839972582,0.860895331454798
"ENSG00000074047",4.2693113508108e-17,0.000905607199382638,0.00153099303269569,0.0636022074010381,6.46485226464002e-16,0.0137132578833617,0.0231832325199031,0.963103509596735
"ENSG00000074054",0.0447060880704513,0.0573608800099049,0.0517225544169183,0.62776732285556,0.0572013262199357,0.0733931003879945,0.0661788771021103,0.80322669628996
"ENSG00000074181",6.98810525944647e-13,4.65473390541916e-07,0,0.0037251895389896,1.8756715892681e-10,0.000124937330189689,0,0.999875062482243
"ENSG00000074201",0.0325277071337449,0.0378436388300484,0.0333555008036581,0.563455631141836,0.048753839033176,0.0567215718084158,0.0499945695639105,0.844530019594498
"ENSG00000074211",1.18946905944741e-10,0.000341307016155174,0.000563350334054082,0.041446103609723,2.80861318461787e-09,0.008059052717364,0.0133020120466036,0.978638932427419
"ENSG00000074219",0,7.85811521258176e-06,3.39231481220899e-05,0.00230790738051008,0,0.00334432190969935,0.0144372950054276,0.982218383084873
"ENSG00000074266",0.0254061595559469,0.0309444320492899,0.0290343075240178,0.500934106736794,0.0433316322714451,0.052777467112092,0.0495196424361707,0.854371258180292
"ENSG00000074276",8.1388991145186e-05,5.7955143073398e-05,2.49884849547708e-11,0.0419128363139812,0.00193542856112011,0.00137817212856178,5.94225666150724e-10,0.996686398716092
"ENSG00000074317",4.79469050967723e-06,1.41470060676924e-05,0,0.014163821224028,0.000338064630743513,0.000997478851397778,0,0.998664456517859
"ENSG00000074319",0.0238521040224248,0.0309611336473588,0.0279139352007498,0.466614960557707,0.0434193967128876,0.0563603841091559,0.050813388418888,0.849406830759068
"ENSG00000074356",0.0333057988156425,0.0423650391349412,0.0455439817528225,0.560895591064144,0.0488275773099034,0.0621087707593696,0.0667692224512066,0.82229442947952
"ENSG00000074370",0.0471065403538753,0.0421205307835085,0.0350284476939111,0.50750596951268,0.074563804889967,0.0666715707757343,0.0554456837591202,0.803318940575178
"ENSG00000074410",0.00142448815983589,0.00403669805899385,0.0034434430973631,0.28910803005804,0.00477995855218713,0.0135453912175077,0.0115546873229937,0.970119962907311
"ENSG00000074416",0,0.0269305761400337,0.0487057188483422,0.39756961051385,0,0.0569109045912086,0.102927115410044,0.840161979998747
"ENSG00000074527",0,6.90758776963735e-05,0.000177499629919171,0.00723729228229327,0,0.00922997033559503,0.0237176330344197,0.967052396629985
"ENSG00000074582",0.0613382611071397,0.0646237293691501,0.0564123251349693,0.700035275928525,0.0695122329757384,0.0732355246234157,0.06392986394961,0.793322378451236
"ENSG00000074590",0,0.000138591423063889,0.000432088231172193,0.0220439891858559,0,0.00612838613927391,0.0191065469155212,0.974765066945205
"ENSG00000074603",0.0327086000748168,0.040190441361951,0.0385022300106458,0.552454078639657,0.0492706733033435,0.0605409617572257,0.057997920790419,0.832190444149012
"ENSG00000074657",0,0.0682386713785451,0.150351241066899,0.547866683181874,0,0.089031357767486,0.196164064507582,0.714804577724932
"ENSG00000074660",0.00601754492658772,0.0408052608149309,0.0491508759704421,0.648829772284381,0.00807937301351086,0.0547866159803434,0.0659917401117255,0.87114227089442
"ENSG00000074695",0.0121958186597647,0.0143231730647271,0.0151842285247435,0.302338496747784,0.0354486623489045,0.0416320822653353,0.0441348469519324,0.878784408433828
"ENSG00000074696",0.0343085417465126,0.0398040115348793,0.0369963435589831,0.543901687874392,0.0523786066166438,0.0607685012482851,0.0564820545229717,0.830370837612099
