gene,s2_T,s2_TG,s2_TD,s2_res_raw,s2_me,s2_res_bio,share_T,share_TG,share_TD,share_res
ENSG00000069275,0.013259865532356,0.0152006257220143,0.0119980939265381,0.276055034984807,0.168248,0.107807,0.08943,0.10252,0.08092,0.72712
ENSG00000069329,0.0211443707332544,0.0321453584536073,0.0359862692234213,0.492631549105238,0.321409,0.171223,0.08117,0.1234,0.13814,0.65729
ENSG00000069345,0.0114333605848916,0.0188326019808313,0.0233580970876705,0.402172670632336,0.261041,0.141131,0.05871,0.0967,0.11994,0.72466
ENSG00000069399,0.0090935880507531,0.0157792764139349,0.0137884645489686,0.424327884922712,0.254621,0.169707,0.04364,0.07573,0.06617,0.81446
ENSG00000069424,0.0156457336199581,0.0124500557183073,0.015373729508375,0.250231606774581,0.131706,0.118526,0.09658,0.07685,0.0949,0.73166
ENSG00000069431,0.0,1.02400319962845e-05,1.87545474120687e-05,0.00151057397399255,0.001615,0.0,0.0,0.35317,0.64683,0.0
ENSG00000069482,5.65673068166932e-05,0.00545225532364636,0.00836851567243123,0.229669705119114,0.235326,0.0,0.00408,0.39289,0.60303,0.0
ENSG00000069493,0.00028444941651306,0.00233741853019889,0.0033624209167097,0.0750067143120643,0.045278,0.029729,0.00796,0.06545,0.09415,0.83244
ENSG00000069509,0.0429230191235143,0.0648277941324764,0.0643539847255333,0.689704522664533,0.516641,0.173063,0.12435,0.18782,0.18644,0.50139
ENSG00000069535,0.0,1.73081418368211e-05,4.23825247585693e-05,0.00603579288792996,0.004978,0.001058,0.0,0.01549,0.03792,0.94659
ENSG00000069667,0.0273863982528578,0.0796180465016345,0.091892882743248,0.747998575941026,0.600958,0.147041,0.07917,0.23015,0.26563,0.42505
ENSG00000069696,0.000286239044572808,0.000232789609737175,0.0,0.0954226989895424,0.092065,0.003358,0.07384,0.06005,0.0,0.86612
ENSG00000069702,0.0942914837748797,0.129119077908478,0.116737713531352,0.814563611206711,0.685959,0.128605,0.20115,0.27545,0.24904,0.27435
ENSG00000069764,6.28889471878235e-12,2.63972645117056e-06,0.0,0.00218232303499606,0.001315,0.000867,0.0,0.00304,0.0,0.99696
ENSG00000069812,0.000253192251940902,6.30227973859643e-05,0.0,0.0601655927627233,0.053541,0.006624,0.03648,0.00908,0.0,0.95444
ENSG00000069849,0.0247097781932559,0.0275084558503919,0.0285713604060195,0.47351670375771,0.287941,0.185575,0.09277,0.10327,0.10726,0.6967
ENSG00000069869,0.0408226539076737,0.0908131401214825,0.0753653239420306,0.81622953743709,0.668858,0.147371,0.1152,0.25626,0.21267,0.41587
ENSG00000069943,0.0586719706248179,0.0772214911524917,0.0649708657387707,0.756568434316822,0.618315,0.138253,0.17301,0.22771,0.19159,0.40768
ENSG00000069956,0.0229906801075985,0.0292941389780507,0.0341319761345906,0.418596562925253,0.228313,0.190283,0.08309,0.10587,0.12335,0.68769
ENSG00000069966,0.0416674894515142,0.0602453718899731,0.0483958584484043,0.685745581371667,0.491684,0.194062,0.121,0.17494,0.14053,0.56353
ENSG00000069974,0.00752659311216139,0.019124117461491,0.0242700872722442,0.354290811098509,0.196592,0.157699,0.03608,0.09167,0.11634,0.75592
ENSG00000069998,0.0471079348669109,0.0688977210777003,0.057150426799709,0.678686660833577,0.481271,0.197415,0.12712,0.18592,0.15422,0.53273
ENSG00000070010,0.0268776683137577,0.0419615460707467,0.0426191428632413,0.518890865677322,0.311097,0.207794,0.08419,0.13144,0.1335,0.65088
ENSG00000070018,0.000802720237802808,0.00391565528713488,0.00543622783283062,0.227398363190166,0.219471,0.007928,0.04439,0.21655,0.30064,0.43842
ENSG00000070019,0.0,0.0,0.0,0.00223629889484463,0.001331,0.000905,0.0,0.0,0.0,1.0
ENSG00000070031,3.11495701819738e-12,5.43587624459891e-06,0.0,0.00587413718549676,0.006108,0.0,0.0,1.0,0.0,0.0
ENSG00000070047,0.0302464351642736,0.044521989385265,0.04257183761234,0.585053019972077,0.420571,0.164482,0.10732,0.15798,0.15106,0.58364
ENSG00000070061,0.047754374896544,0.0659040813024487,0.0605990845891508,0.67596469766564,0.485363,0.190601,0.13088,0.18063,0.16609,0.5224
ENSG00000070081,0.0495069426927813,0.0991545651839025,0.101975577447577,0.849527279700111,0.707961,0.141566,0.12623,0.25281,0.26001,0.36095
ENSG00000070087,0.0126139658018352,0.0339100947377446,0.0295289642716169,0.64502410710017,0.627862,0.017162,0.13532,0.36378,0.31678,0.18411
ENSG00000070159,0.0,0.0681891523482418,0.125824680386027,0.641790155071478,0.769595,0.0,0.0,0.35147,0.64853,0.0
ENSG00000070182,9.20912636299824e-06,3.46932589848911e-05,0.0,0.0160813926457872,0.017475,0.0,0.20976,0.79024,0.0,0.0
ENSG00000070190,0.0388391403603247,0.0623591243658433,0.0592662107425209,0.678091426427831,0.509379,0.168713,0.11799,0.18944,0.18004,0.51253
ENSG00000070193,0.0,0.0,0.0,0.000373128483805072,0.000342,3.1e-05,0.0,0.0,0.0,1.0
ENSG00000070214,0.0100150360449743,0.0273534462778673,0.0290554160095703,0.591700958061414,0.56693,0.024771,0.10982,0.29995,0.31861,0.27163
ENSG00000070269,0.0395779967760885,0.0670499508311237,0.0569337007082184,0.730457925759765,0.566771,0.163687,0.12094,0.20489,0.17398,0.50019
ENSG00000070366,0.0304905235816088,0.06424771422506,0.05833178044746,0.705999920597702,0.536844,0.169155,0.09462,0.19939,0.18103,0.52496
ENSG00000070367,0.0173631523853799,0.0302923103752133,0.0313405336911444,0.461272240458349,0.286709,0.174563,0.06848,0.11947,0.1236,0.68845
ENSG00000070371,0.000345235887114564,0.00249598031724454,0.00304456002626654,0.197071857168719,0.194299,0.002773,0.03987,0.28826,0.35161,0.32026
ENSG00000070388,9.01886245084051e-06,6.24120377537767e-05,0.0,0.0267416502086186,0.029483,0.0,0.12626,0.87374,0.0,0.0
ENSG00000070404,0.0261260814054739,0.0512353356572576,0.0438473068546074,0.689138302564795,0.635675,0.053464,0.14957,0.29332,0.25103,0.30608
ENSG00000070413,0.0570322240593491,0.0800961132840962,0.0672584548978717,0.759747668931155,0.641867,0.117881,0.17697,0.24854,0.2087,0.36578
ENSG00000070423,0.0539488527725975,0.0691527634235338,0.0600989318746367,0.652750360798252,0.485496,0.167254,0.15394,0.19732,0.17149,0.47725
ENSG00000070476,0.0300900790211438,0.0542142301532657,0.0432764157051569,0.627689581413676,0.443642,0.184047,0.09656,0.17397,0.13887,0.5906
ENSG00000070495,0.0275588499677168,0.0392626735313547,0.0366200746762033,0.514076586999668,0.32995,0.184127,0.09583,0.13653,0.12734,0.64029
ENSG00000070501,0.0296292767478882,0.051144673512467,0.0429986126830407,0.598861685441772,0.413949,0.184913,0.09599,0.16569,0.1393,0.59903
ENSG00000070526,2.24223076721171e-10,0.00335557775995616,0.0065587481320356,0.162729756059311,0.164861,0.0,0.0,0.33846,0.66154,0.0
ENSG00000070540,0.0490453096066807,0.0705224595941898,0.0586198832278094,0.784627883185623,0.597012,0.187616,0.13408,0.19279,0.16025,0.51289
ENSG00000070601,1.9674252227933e-06,5.89191757031813e-07,0.0,0.00237130788844019,0.001947,0.000424,0.00461,0.00138,0.0,0.994
ENSG00000070610,0.0471242690830303,0.0660665699766292,0.0548163829893932,0.677747604545535,0.50668,0.171067,0.13898,0.19484,0.16166,0.50451
ENSG00000070614,0.00735665381312408,0.025381983446434,0.0271616571971773,0.555720160571032,0.530444,0.025276,0.08637,0.29799,0.31889,0.29675
ENSG00000070718,0.0246884545111969,0.0320141567180678,0.0360664786796038,0.472569577479721,0.282518,0.190052,0.08729,0.1132,0.12752,0.67199
ENSG00000070731,0.0,0.0,0.0,0.005964631110756,0.004808,0.001157,0.0,0.0,0.0,1.0
ENSG00000070748,0.00013555189161721,0.000100512154477768,0.0,0.0679189797676717,0.067539,0.00038,0.22008,0.16319,0.0,0.61673
ENSG00000070759,0.0197750336483115,0.0538273683710449,0.0420397885354218,0.743638763345664,0.698147,0.045492,0.12272,0.33405,0.2609,0.28232
ENSG00000070761,0.0516770512183649,0.0554690196991246,0.0491949444888301,0.611872918314154,0.422169,0.189703,0.14934,0.16029,0.14216,0.54821
ENSG00000070770,0.0274445652501615,0.0408849304110021,0.0370454249496871,0.550059810642394,0.402574,0.147486,0.10854,0.16169,0.14651,0.58327
ENSG00000070778,3.27735500663929e-05,0.000234144344301827,0.000233189702448703,0.0481004125136706,0.046717,0.001383,0.0174,0.12433,0.12382,0.73444
ENSG00000070785,0.0415391667452165,0.0537753051615606,0.0465484494653463,0.625228419620392,0.438727,0.186502,0.1265,0.16377,0.14176,0.56797
ENSG00000070808,0.0,0.0,0.0,0.00106577072495534,0.000949,0.000117,0.0,0.0,0.0,1.0
ENSG00000070814,0.0208411807490292,0.0257069712566613,0.0267091661739217,0.444476019564885,0.277361,0.167115,0.0867,0.10695,0.11112,0.69523
ENSG00000070882,0.0218489566833115,0.0408007428139265,0.0402463160354282,0.596929616078944,0.40794,0.18899,0.07485,0.13978,0.13788,0.64748
ENSG00000070886,0.0,0.0,0.0,0.00570546731794759,0.005363,0.000342,0.0,0.0,0.0,1.0
ENSG00000070915,5.1571537266113e-07,0.0,0.0,0.00420830767426449,0.006752,0.0,1.0,0.0,0.0,0.0
ENSG00000070950,0.0531432699729,0.0628006365419134,0.0613798551966131,0.643413962966543,0.464645,0.178769,0.14924,0.17636,0.17237,0.50203
ENSG00000070961,0.0552198385380377,0.0698216248414565,0.0589921439508589,0.705350513786011,0.50764,0.19771,0.14465,0.1829,0.15453,0.51791
ENSG00000070985,4.31378190634802e-14,1.75137426346582e-12,0.0,0.00252467908761241,0.002374,0.000151,0.0,0.0,0.0,1.0
ENSG00000071051,0.0370989051279871,0.0515209217868104,0.053556540159227,0.692354787823818,0.523365,0.16899,0.11923,0.16557,0.17212,0.54309
ENSG00000071054,0.00104347747360043,0.0155344753508528,0.0207550031732247,0.374106740763688,0.238906,0.135201,0.00605,0.09004,0.1203,0.78362
ENSG00000071073,0.0095430014145583,0.0329187521459442,0.0400806031430221,0.461245597059572,0.302702,0.158544,0.03958,0.13654,0.16625,0.65762
ENSG00000071127,0.0668952605357681,0.0894456048154096,0.0720039435431115,0.765312921018665,0.635645,0.129668,0.18685,0.24984,0.20112,0.36219
ENSG00000071189,0.0271580169645909,0.0404483901301815,0.0406433497454142,0.575374254481416,0.388385,0.18699,0.09199,0.137,0.13766,0.63335
ENSG00000071203,0.0,0.0,0.0,0.000475584949097205,0.000365,0.000111,0.0,0.0,0.0,1.0
ENSG00000071205,0.0518420218366576,0.111371184522375,0.115548828168384,0.846611767543758,0.754559,0.092053,0.13981,0.30034,0.31161,0.24824
ENSG00000071243,0.0493561795835382,0.071520064590463,0.0605826541460984,0.708184911254633,0.546291,0.161894,0.14375,0.2083,0.17644,0.47151
ENSG00000071246,0.00945057362600261,0.0362494849617074,0.0375943484246861,0.60194787311761,0.601886,6.1e-05,0.11338,0.43488,0.45101,0.00074
ENSG00000071282,0.0,0.0255825740487914,0.0542447946329552,0.335916458789725,0.420367,0.0,0.0,0.32047,0.67953,0.0
ENSG00000071462,0.0196042718304896,0.0255288730281294,0.025011472237028,0.492328689543437,0.303186,0.189142,0.07561,0.09846,0.09646,0.72947
ENSG00000071537,0.0238828796398945,0.0330294201109103,0.0355902641830666,0.498415311253476,0.288612,0.209803,0.079,0.10926,0.11773,0.69401
ENSG00000071539,0.126906251976216,0.123447030311913,0.105087041545702,0.816045397962148,0.620608,0.195438,0.23037,0.22409,0.19076,0.35478
ENSG00000071553,0.0296151298316865,0.0468099553266021,0.0453090376942582,0.594046787348628,0.416576,0.177471,0.09898,0.15645,0.15143,0.59314
ENSG00000071564,0.0403806185218115,0.0494191633802613,0.0463655790693089,0.621284719295596,0.467537,0.153748,0.13929,0.17046,0.15993,0.53032
ENSG00000071575,0.0543986053864353,0.0775285183785604,0.0735659157848645,0.708408416002664,0.527828,0.180581,0.1409,0.20081,0.19055,0.46774
ENSG00000071626,0.0286989557985253,0.0296984786278102,0.0299640507265983,0.410621906481793,0.245897,0.164725,0.1134,0.11735,0.11839,0.65086
ENSG00000071655,0.0528660987161466,0.0581702245980207,0.0485412971304208,0.62205046314446,0.425475,0.196576,0.14844,0.16333,0.13629,0.55194
ENSG00000071677,5.43658538953888e-09,0.0,0.0,0.00027944439293321,0.000577,0.0,1.0,0.0,0.0,0.0
ENSG00000071794,0.0612809423215127,0.0791219996561485,0.0671178245199653,0.760566669926225,0.60696,0.153606,0.16969,0.2191,0.18586,0.42535
ENSG00000071859,0.00858924541147133,0.018446470439653,0.019032626926412,0.365665287791318,0.209019,0.156646,0.04237,0.091,0.09389,0.77274
ENSG00000071889,0.0508236897295386,0.071548392776794,0.0619570349902231,0.728032140272847,0.53102,0.197012,0.13328,0.18762,0.16247,0.51663
ENSG00000071894,0.0489461760920506,0.0684748864100245,0.0662934375873526,0.681314547320168,0.501792,0.179522,0.13475,0.18851,0.18251,0.49423
ENSG00000071909,0.0076751089952048,0.0214101390780689,0.0299521997083083,0.479862927775935,0.469385,0.010478,0.11041,0.30799,0.43087,0.15073
ENSG00000071967,0.00260143573488638,0.052693675619995,0.0778816406060953,0.669638318802258,0.69951,0.0,0.01953,0.39567,0.5848,0.0
ENSG00000071991,3.74046087783758e-07,3.01433837857426e-13,0.0,0.000269813067445607,0.000121,0.000149,0.00251,0.0,0.0,0.99749
ENSG00000071994,0.055895448715813,0.0835346257574815,0.0684586749538829,0.764712655482013,0.643417,0.121296,0.1698,0.25376,0.20796,0.36847
ENSG00000072041,0.0,0.00012245684442224,0.000248337315304172,0.0248027728325137,0.025896,0.0,0.0,0.33026,0.66974,0.0
ENSG00000072042,0.0342419989990153,0.0375949648881802,0.0325377861175981,0.567192039243614,0.353766,0.213426,0.10775,0.1183,0.10238,0.67157
ENSG00000072062,0.0233451398298666,0.0283330279363594,0.0265296715598623,0.448844532594786,0.250372,0.198473,0.08438,0.1024,0.09589,0.71734
ENSG00000072071,0.0133438902269245,0.0393119394910316,0.0347504615305218,0.688937474014041,0.658945,0.029993,0.11366,0.33486,0.296,0.25548
ENSG00000072080,0.0,0.0,2.29411560250917e-06,0.000400341512565613,9.2e-05,0.000308,0.0,0.0,0.00739,0.99261
ENSG00000072110,0.0779614095832822,0.13343521776624,0.136414209675564,0.996126940005461,0.9125,0.083627,0.1807,0.30928,0.31619,0.19383
ENSG00000072121,0.0443030028875787,0.0748948901562416,0.0605034108154811,0.7714918676982,0.667239,0.104253,0.15602,0.26376,0.21307,0.36715
ENSG00000072134,0.00379425996596327,0.0305710070626836,0.0355927406837314,0.534757894419288,0.526198,0.00856,0.04832,0.38935,0.45331,0.10902
ENSG00000072135,0.0620781475116081,0.0874184676748177,0.070896446098916,0.817929434351639,0.718323,0.099607,0.19399,0.27318,0.22155,0.31127
ENSG00000072163,0.029908946129942,0.125487011169731,0.150168001886217,0.812591853695769,0.91224,0.0,0.09788,0.41067,0.49145,0.0
ENSG00000072182,1.84111148810096e-05,4.82602941098668e-05,0.0,0.0287947808302009,0.028829,0.0,0.27615,0.72385,0.0,0.0
ENSG00000072195,0.0,5.41915815486637e-05,0.0,0.0137320321113567,0.013486,0.000246,0.0,0.1808,0.0,0.8192
ENSG00000072201,5.23221145958668e-07,1.09806134538696e-06,0.0,0.000485589849207435,0.000238,0.000247,0.0021,0.00441,0.0,0.99348
ENSG00000072210,0.0540757018046576,0.0708245415154993,0.0532367482544508,0.672577487452913,0.477922,0.194656,0.14506,0.18998,0.14281,0.52216
ENSG00000072274,0.0140067788887876,0.0149200405929908,0.0179108813556234,0.29527050129163,0.162989,0.132281,0.0782,0.0833,0.09999,0.73851
ENSG00000072310,0.0375564417359715,0.0517499911853709,0.0455516556841979,0.587649304833055,0.396652,0.190998,0.11525,0.15881,0.13979,0.58614
ENSG00000072315,2.13375735261014e-07,0.0,0.0,0.000248988597914757,0.000152,9.7e-05,0.00219,0.0,0.0,0.99781
ENSG00000072364,0.0139231806571425,0.0221479485804185,0.0249612813429215,0.477900575934053,0.308469,0.169432,0.06041,0.0961,0.10831,0.73518
ENSG00000072401,0.0549011013759848,0.068400946786889,0.0571087221505623,0.737654214845824,0.588294,0.14936,0.16648,0.20742,0.17318,0.45292
ENSG00000072415,0.0719537564962263,0.091671969920212,0.0726495572138596,0.793850578644718,0.67276,0.12109,0.20135,0.25652,0.20329,0.33884
ENSG00000072422,0.0,0.000694943078614198,0.00177987035864684,0.071674155906841,0.068142,0.003533,0.0,0.11568,0.29628,0.58804
ENSG00000072501,0.0160783726948904,0.0231949317033274,0.025458081661447,0.301495717392477,0.191074,0.110422,0.0918,0.13243,0.14535,0.63043
ENSG00000072506,0.0230367485292734,0.0334858749274591,0.0355421640250879,0.446824578882119,0.260806,0.186019,0.08284,0.12042,0.12781,0.66893
ENSG00000072518,0.0222743292626497,0.0356025829259923,0.0337667099856456,0.491782256671187,0.296821,0.194961,0.07772,0.12422,0.11782,0.68024
ENSG00000072571,0.154275460460382,0.150113068596644,0.125806140198429,1.01672303409112,0.840647,0.176076,0.25447,0.2476,0.20751,0.29042
ENSG00000072609,0.0386340700455259,0.0676867869124286,0.0551548787488377,0.689811445322025,0.545303,0.144509,0.12626,0.22121,0.18025,0.47227
ENSG00000072657,0.0,0.0,0.0,0.000415904177161428,0.00034,7.6e-05,0.0,0.0,0.0,1.0
ENSG00000072682,0.0307276728272834,0.0902473581783492,0.0952182843495454,0.848762483234078,0.829968,0.018795,0.13076,0.38405,0.4052,0.07998
ENSG00000072694,1.80276432912534e-06,3.33840164444611e-06,0.0,0.00637068110893339,0.008251,0.0,0.35065,0.64935,0.0,0.0
ENSG00000072736,0.00194885635058569,0.00995012796506715,0.0126333430856733,0.227734486391562,0.131276,0.096458,0.01611,0.08224,0.10442,0.79724
ENSG00000072756,0.0302131556117462,0.0461908190794648,0.0439491649885868,0.603980426959428,0.403066,0.200915,0.09404,0.14378,0.1368,0.62538
ENSG00000072778,0.0166428130137222,0.0192832326162882,0.0204267116318865,0.39297619540252,0.208008,0.184968,0.06897,0.07991,0.08465,0.76648
ENSG00000072786,0.0129190509672254,0.0154591866839041,0.0154363096372118,0.348627832591808,0.197566,0.151061,0.06629,0.07933,0.07921,0.77517
ENSG00000072803,0.0437471852532806,0.0649465097120236,0.0613119097551007,0.68012733903353,0.490762,0.189365,0.12173,0.18072,0.17061,0.52694
ENSG00000072818,0.0134667790080973,0.0135955227575826,0.0102158779453603,0.363229165348458,0.168899,0.194331,0.05814,0.0587,0.04411,0.83905
ENSG00000072832,0.0,0.0029107910727436,0.00453479705173796,0.137355023555657,0.144989,0.0,0.0,0.39094,0.60906,0.0
ENSG00000072840,0.0,0.0516792754677817,0.101033932438742,0.503205076427474,0.628603,0.0,0.0,0.33841,0.66159,0.0
ENSG00000072849,0.0234912621438179,0.0389468235163639,0.0363034128726379,0.521813059877499,0.34916,0.172653,0.08656,0.14351,0.13377,0.63617
ENSG00000072858,0.0492236007080988,0.0735875824087144,0.0610091894446927,0.753639455887582,0.568967,0.184673,0.13358,0.1997,0.16556,0.50116
ENSG00000072864,0.0139295469360463,0.0196332073023307,0.0225797491261362,0.369872581385812,0.191308,0.178565,0.05935,0.08365,0.0962,0.7608
ENSG00000072952,0.0,7.61711484094404e-13,0.0,0.0080522522304936,0.007184,0.000868,0.0,0.0,0.0,1.0
ENSG00000072954,9.68375268688946e-05,0.0113079086303996,0.0130044258888665,0.347174494405809,0.348711,0.0,0.00397,0.46326,0.53277,0.0
ENSG00000072958,0.0165989210149456,0.0145961211257412,0.0193572956600863,0.323792983995872,0.167058,0.156735,0.08008,0.07042,0.09338,0.75612
ENSG00000073008,0.02511951563585,0.0872801065666024,0.0991915900741897,0.781857337039125,0.777918,0.00394,0.11655,0.40495,0.46022,0.01828
ENSG00000073050,0.0602375593177495,0.0687264289396998,0.0656281886650927,0.68585383240518,0.499213,0.186641,0.15801,0.18027,0.17215,0.48957
ENSG00000073060,0.0592860693852939,0.0941177743057356,0.0881968168966411,0.812763323633171,0.755454,0.057309,0.19834,0.31487,0.29506,0.19173
ENSG00000073067,1.33509653692707e-07,1.69897813456922e-06,0.0,0.00398161293988442,0.004756,0.0,0.07286,0.92714,0.0,0.0
ENSG00000073111,0.0535658770184379,0.0513125297885827,0.0491216230432044,0.668295538281203,0.467922,0.200373,0.15116,0.1448,0.13862,0.56543
ENSG00000073146,1.10730718755536e-12,3.7278775048386e-05,8.21742381839629e-05,0.00868140053178641,0.009448,0.0,0.0,0.31208,0.68792,0.0
ENSG00000073150,0.0135897392748921,0.029419715599018,0.0277390512870105,0.517083155586392,0.495849,0.021234,0.14774,0.31984,0.30157,0.23085
ENSG00000073169,0.0511645266612235,0.0564679686156898,0.0557158557612726,0.677737128130078,0.499929,0.177808,0.14997,0.16552,0.16331,0.52119
ENSG00000073282,0.000431222159012867,0.0500915287593423,0.0675952087754577,0.640713734528438,0.709194,0.0,0.00365,0.42408,0.57227,0.0
ENSG00000073331,0.0100246031343847,0.0321341001576128,0.0344978336788936,0.668028468643542,0.623464,0.044564,0.0827,0.26509,0.28459,0.36763
ENSG00000073350,0.027472076586665,0.0637150861037358,0.0597821099660658,0.726413607497315,0.702701,0.023712,0.15727,0.36475,0.34223,0.13575
ENSG00000073417,0.0284138696815554,0.0662350512498247,0.056968008897499,0.809330055965878,0.713367,0.095963,0.11477,0.26753,0.2301,0.3876
ENSG00000073464,0.0,0.000113363213591483,0.000245320152981561,0.0162512247445038,0.019668,0.0,0.0,0.31605,0.68395,0.0
ENSG00000073536,0.0597990870283618,0.0686241402832878,0.0597377993592913,0.75058134389023,0.618082,0.132499,0.18649,0.21401,0.1863,0.41321
ENSG00000073578,0.054582190858579,0.0732466988734989,0.0663572139960429,0.704970058001892,0.526256,0.178714,0.14637,0.19642,0.17795,0.47925
ENSG00000073584,0.0110808573654536,0.015328580899819,0.0153436155847779,0.354737048631095,0.195175,0.159562,0.05504,0.07614,0.07622,0.7926
ENSG00000073598,0.000146420862289309,0.000337617656069367,1.12047592998133e-11,0.0656989712998875,0.062215,0.003484,0.0369,0.08509,0.0,0.87801
ENSG00000073605,0.0384861532510032,0.068723180866163,0.0587168213752461,0.696565890803816,0.570127,0.126439,0.13164,0.23506,0.20083,0.43247
ENSG00000073614,0.0232115885060403,0.0473513694903971,0.0379722929003346,0.620407793485541,0.413172,0.207236,0.07351,0.14995,0.12025,0.65629
ENSG00000073670,6.68844299691073e-05,8.96733421291823e-05,0.000134358783947742,0.0380981383352445,0.033422,0.004677,0.01346,0.01805,0.02705,0.94144
ENSG00000073711,0.000327371500046631,0.000840389140463117,0.000975948373440985,0.10808004220681,0.103872,0.004208,0.05154,0.13231,0.15366,0.66249
ENSG00000073712,0.00172206189801727,0.00293851968401545,0.00280759445474153,0.289453589549382,0.272704,0.01675,0.07111,0.12134,0.11593,0.69163
ENSG00000073734,0.0,5.08125847244094e-11,1.04443479575832e-05,0.00139866775724912,0.000744,0.000655,0.0,0.0,0.0157,0.9843
ENSG00000073737,0.0,0.00162439156325635,0.00297331160096058,0.135168539705723,0.137888,0.0,0.0,0.35331,0.64669,0.0
ENSG00000073754,0.0,2.99374847494253e-06,0.0,0.00188640686758338,0.002233,0.0,0.0,1.0,0.0,0.0
ENSG00000073756,8.4213592965522e-09,0.0638146357042589,0.139384286030267,1.0182970776622,1.174428,0.0,0.0,0.31405,0.68595,0.0
ENSG00000073792,0.00026635455043392,0.00130149440509702,0.00101228754395449,0.141054326238407,0.139373,0.001681,0.0625,0.30541,0.23754,0.39455
ENSG00000073803,0.0395919094370628,0.0788813216939015,0.0781483992107462,0.728305834993863,0.549732,0.178574,0.10552,0.21024,0.20829,0.47595
ENSG00000073849,0.0131019484786427,0.0252455971101735,0.0234280466266731,0.401625625976023,0.231509,0.170117,0.0565,0.10887,0.10103,0.7336
ENSG00000073861,0.0391932568801436,0.075279456190323,0.07643442688504,0.779243674226358,0.629495,0.149749,0.11505,0.22098,0.22437,0.43959
ENSG00000073910,0.00589543325594446,0.053144996322315,0.069548427941734,0.716322494802152,0.703991,0.012331,0.04184,0.37713,0.49353,0.0875
ENSG00000073921,0.00276149033659421,0.00629151478255155,0.0091737272679355,0.171420125696822,0.107987,0.063433,0.03382,0.07705,0.11234,0.7768
ENSG00000073969,0.0215234514874947,0.0314083558031645,0.0297525046803088,0.511719260789783,0.33769,0.174029,0.08384,0.12235,0.1159,0.67791
ENSG00000074047,4.2693113508108e-17,0.000905607199382638,0.00153099303269569,0.0636022074010381,0.066358,0.0,0.0,0.37167,0.62833,0.0
ENSG00000074054,0.0447060880704513,0.0573608800099049,0.0517225544169183,0.62776732285556,0.413406,0.214361,0.12143,0.15581,0.14049,0.58226
ENSG00000074181,6.98810525944647e-13,4.65473390541916e-07,0.0,0.0037251895389896,0.003456,0.000269,0.0,0.00173,0.0,0.99827
ENSG00000074201,0.0325277071337449,0.0378436388300484,0.0333555008036581,0.563455631141836,0.375766,0.18769,0.11162,0.12986,0.11446,0.64406
ENSG00000074211,1.18946905944741e-10,0.000341307016155174,0.000563350334054082,0.041446103609723,0.042051,0.0,0.0,0.37728,0.62272,0.0
ENSG00000074219,0.0,7.85811521258176e-06,3.39231481220899e-05,0.00230790738051008,0.002371,0.0,0.0,0.18808,0.81192,0.0
ENSG00000074266,0.0254061595559469,0.0309444320492899,0.0290343075240178,0.500934106736794,0.350068,0.150866,0.10754,0.13098,0.1229,0.63858
ENSG00000074276,8.1388991145186e-05,5.7955143073398e-05,2.49884849547708e-11,0.0419128363139812,0.042417,0.0,0.58409,0.41591,0.0,0.0
ENSG00000074317,4.79469050967723e-06,1.41470060676924e-05,0.0,0.014163821224028,0.015528,0.0,0.25313,0.74687,0.0,0.0
ENSG00000074319,0.0238521040224248,0.0309611336473588,0.0279139352007498,0.466614960557707,0.300856,0.165759,0.09599,0.1246,0.11234,0.66708
ENSG00000074356,0.0333057988156425,0.0423650391349412,0.0455439817528225,0.560895591064144,0.400908,0.159987,0.11844,0.15066,0.16196,0.56894
ENSG00000074370,0.0471065403538753,0.0421205307835085,0.0350284476939111,0.50750596951268,0.335581,0.171925,0.15905,0.14221,0.11827,0.58047
ENSG00000074410,0.00142448815983589,0.00403669805899385,0.0034434430973631,0.28910803005804,0.276781,0.012328,0.06709,0.19012,0.16218,0.58061
ENSG00000074416,0.0,0.0269305761400337,0.0487057188483422,0.39756961051385,0.446999,0.0,0.0,0.35605,0.64395,0.0
ENSG00000074527,0.0,6.90758776963735e-05,0.000177499629919171,0.00723729228229327,0.006362,0.000875,0.0,0.06159,0.15827,0.78014
ENSG00000074582,0.0613382611071397,0.0646237293691501,0.0564123251349693,0.700035275928525,0.534136,0.165899,0.17612,0.18555,0.16198,0.47635
ENSG00000074590,0.0,0.000138591423063889,0.000432088231172193,0.0220439891858559,0.022803,0.0,0.0,0.24285,0.75715,0.0
ENSG00000074603,0.0327086000748168,0.040190441361951,0.0385022300106458,0.552454078639657,0.370449,0.182005,0.11148,0.13698,0.13123,0.62032
ENSG00000074657,0.0,0.0682386713785451,0.150351241066899,0.547866683181874,0.739478,0.0,0.0,0.31218,0.68782,0.0
ENSG00000074660,0.00601754492658772,0.0408052608149309,0.0491508759704421,0.648829772284381,0.643597,0.005233,0.05946,0.40319,0.48565,0.05171
ENSG00000074695,0.0121958186597647,0.0143231730647271,0.0151842285247435,0.302338496747784,0.163183,0.139155,0.06743,0.0792,0.08396,0.76942
ENSG00000074696,0.0343085417465126,0.0398040115348793,0.0369963435589831,0.543901687874392,0.36778,0.176122,0.11945,0.13858,0.1288,0.61317
ENSG00000074706,0.0287319646693191,0.0919589699670555,0.105697396314563,0.861554017492988,0.835052,0.026502,0.11361,0.36363,0.41796,0.1048
